locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	used
203257	SO4174	1	139	4346500	4347420	-		NAD dependent epimerase/dehydratase family protein (NCBI ptt file)	0.5168	50	TRUE
203259	SO4176	1	139	4347715	4349448	+		conserved hypothetical protein (NCBI ptt file)	0.4931	75	TRUE
203260	SO4177	1	139	4349450	4349806	-		hypothetical protein (NCBI ptt file)	0.465	18	TRUE
203261	SO4178	1	139	4349988	4351043	-		conserved hypothetical protein (NCBI ptt file)	0.4877	50	TRUE
203262	SO4179	1	139	4351043	4352254	-		glycosyl transferase, group 2 family protein (NCBI ptt file)	0.4695	58	TRUE
203263	SO4180	1	139	4352368	4353756	-		hypothetical protein (NCBI ptt file)	0.4068	68	TRUE
10942752	SO_4181	99	139	4354039	4354956	-			0.488	42	TRUE
203264	SO4182	1	139	4355009	4355584	-		ATP-dependent protease La (LON) domain protein, putative (NCBI ptt file)	0.4844	21	TRUE
203265	SO4183	1	139	4355614	4356423	-		ISSod1, transposase OrfB (NCBI ptt file)	0.4568	39	FALSE
203266	SO4184	1	139	4356483	4356773	-		ISSod1, transposase OrfA (NCBI ptt file)	0.4399	9	FALSE
203267	SO4185	1	139	4356953	4357177	-		hypothetical protein (NCBI ptt file)	0.4756	8	TRUE
203268	SO4186	1	139	4357211	4357339	-		hypothetical protein (NCBI ptt file)	0.4806	7	TRUE
203269	SO4187	1	139	4357416	4357976	-		hypothetical protein (NCBI ptt file)	0.4403	25	TRUE
203270	SO4188	1	139	4358109	4358219	+		hypothetical protein (NCBI ptt file)	0.4595	4	TRUE
203271	SO4189	1	139	4358311	4358772	+		conserved hypothetical protein (NCBI ptt file)	0.4264	23	TRUE
203272	SO4190	1	139	4358916	4359836	+	ppaC	inorganic pyrophosphatase, manganese-dependent (NCBI ptt file)	0.4788	30	FALSE
203273	SO4191	1	139	4360057	4360635	+		DedA family protein (NCBI ptt file)	0.4853	23	TRUE
203275	SO4193	1	139	4360866	4362239	-		conserved hypothetical protein (NCBI ptt file)	0.4811	57	TRUE
203276	SO4194	1	139	4362376	4363416	-		conserved hypothetical protein (NCBI ptt file)	0.4486	50	TRUE
203277	SO4195	1	139	4363472	4363984	-		PAP2 family protein (NCBI ptt file)	0.4854	21	TRUE
203278	SO4196	1	139	4364309	4364557	-		conserved hypothetical protein (NCBI ptt file)	0.4016	14	TRUE
203279	SO4197	1	139	4364881	4365366	+	menG-2	S-adenosylmethionine:2-demethylmenaquinone methyltransferase (NCBI ptt file)	0.4856	23	TRUE
203280	SO4198	1	139	4365733	4366548	+		arginase family protein (NCBI ptt file)	0.4939	39	TRUE
203281	SO4199	1	139	4366790	4367545	+	ubiE	ubiquinone/menaquinone biosynthesis methlytransferase UbiE (NCBI ptt file)	0.4788	39	FALSE
203282	SO4200	1	139	4367548	4368165	+		conserved hypothetical protein (NCBI ptt file)	0.4693	27	FALSE
203283	SO4201	1	139	4368162	4369811	+	aarF	ubiquinone biosynthesis protein AarF (NCBI ptt file)	0.4515	80	FALSE
203284	SO4202	1	139	4369871	4370137	+	tatA	Sec-independent protein translocase protein TatA (NCBI ptt file)	0.4307	9	FALSE
203285	SO4203	1	139	4370144	4370593	+	tatB	Sec-independent protein translocase protein TatB (NCBI ptt file)	0.5089	14	TRUE
203286	SO4204	1	139	4370597	4371346	+	tatC	Sec-independent periplasmic protein translocation protein TatC (NCBI ptt file)	0.452	37	TRUE
203287	SO4205	1	139	4371387	4371908	+		hypothetical protein (NCBI ptt file)	0.4559	22	TRUE
203288	SO4206	1	139	4371908	4372711	+		hydrolase, TatD family (NCBI ptt file)	0.4701	43	TRUE
203289	SO4207	1	139	4372704	4374581	+		GGDEF domain protein (NCBI ptt file)	0.4334	119	TRUE
203290	SO4208	1	139	4374591	4375601	+	hemB-2	delta-aminolevulinic acid dehydratase (NCBI ptt file)	0.4876	45	TRUE
203291	SO4209	1	139	4375842	4376090	-		conserved hypothetical protein (NCBI ptt file)	0.51	10	TRUE
203292	SO4210	1	139	4376278	4376823	-		hypothetical protein (NCBI ptt file)	0.4542	21	TRUE
2200928	SO_r016	4	139	4376975	4377094	-	Sp5SG	5S ribosomal RNA (RefSeq)	0.5583	3	FALSE
407359	SO_r017	2	139	4377298	4380190	-	Sp23SG	23S ribosomal RNA (RefSeq)	0.5157	140	FALSE
401157	SO_t095	5	139	4380465	4380540	-	tRNA-Ala-2	tRNA-Ala (RefSeq)	0.6447	2	FALSE
401156	SO_t096	5	139	4380679	4380755	-	tRNA-Ile-2	tRNA-Ile (RefSeq)	0.5844	3	FALSE
2200929	SO_r018	3	139	4380831	4382359	-	Sp16SG	16S ribosomal RNA (RefSeq)	0.5474	62	FALSE
203293	SO4211	1	139	4383076	4385802	-	secA	preprotein translocase, SecA subunit (NCBI ptt file)	0.4661	127	FALSE
203294	SO4212	1	139	4385863	4386762	-		peptidase, M23/M37 family (NCBI ptt file)	0.4667	46	TRUE
203295	SO4213	1	139	4386790	4387236	+		conserved hypothetical protein (NCBI ptt file)	0.4787	15	TRUE
203296	SO4214	1	139	4387250	4388170	-	lpxC	UDP-3-0-acyl N-acetylglucosamine deacetylase (NCBI ptt file)	0.4658	49	FALSE
203297	SO4215	1	139	4388350	4389537	-	ftsZ	cell division protein FtsZ (NCBI ptt file)	0.5076	52	FALSE
203298	SO4216	1	139	4389565	4390800	-	ftsA	cell division protein FtsA (NCBI ptt file)	0.5065	52	FALSE
203299	SO4217	1	139	4390781	4391569	-	ftsQ	cell division protein FtsQ (NCBI ptt file)	0.4689	44	FALSE
203300	SO4218	1	139	4391681	4393147	-	murC	UDP-N-acetylmuramate--alanine ligase (NCBI ptt file)	0.4969	61	FALSE
203301	SO4219	1	139	4393150	4394238	-	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (NCBI ptt file)	0.5179	56	FALSE
203302	SO4220	1	139	4394238	4395449	-	ftsW	cell division protein FtsW (NCBI ptt file)	0.4975	47	FALSE
203303	SO4221	1	139	4395439	4396758	-	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase (NCBI ptt file)	0.5068	42	FALSE
203304	SO4222	1	139	4396765	4397847	-	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase (NCBI ptt file)	0.4765	50	FALSE
203305	SO4223	1	139	4397848	4399230	-	murF	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanyl ligase (NCBI ptt file)	0.4917	61	FALSE
203306	SO4224	1	139	4399230	4400705	-	murE	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (NCBI ptt file)	0.5183	69	FALSE
203307	SO4225	1	139	4400705	4402456	-	ftsI	peptidoglycan synthetase FtsI (NCBI ptt file)	0.5023	79	FALSE
203308	SO4226	1	139	4402470	4402784	-	ftsL	cell division protein FtsL (NCBI ptt file)	0.4857	14	FALSE
203309	SO4227	1	139	4402796	4403737	-		conserved hypothetical protein TIGR00006 (NCBI ptt file)	0.4745	38	TRUE
203310	SO4228	1	139	4403768	4404226	-		conserved hypothetical protein TIGR00242 (NCBI ptt file)	0.4902	19	TRUE
203311	SO4229	1	139	4405046	4405363	+		hypothetical protein (NCBI ptt file)	0.4843	10	TRUE
203312	SO4230	1	139	4405452	4406936	-	glpK	glycerol kinase (NCBI ptt file)	0.5098	55	TRUE
370249	SO4230.1	1	139	4407223	4408188	+		hypothetical quinone reductase (NCBI ptt file)	0.4617	54	TRUE
10942753	SO_4231	99	139	4408185	4408508	+			0.466	14	TRUE
203313	SO4232	1	139	4408573	4409886	-		long-chain fatty acid transport protein (NCBI ptt file)	0.4673	66	TRUE
203314	SO4233	1	139	4410417	4411022	-	leuD	3-isopropylmalate dehydratase, small subunit (NCBI ptt file)	0.4934	23	TRUE
203315	SO4234	1	139	4411047	4412471	-	leuC	3-isopropylmalate dehydratase, large subunit (NCBI ptt file)	0.5221	45	TRUE
203316	SO4235	1	139	4412471	4413565	-	leuB	3-isopropylmalate dehydrogenase (NCBI ptt file)	0.5142	39	TRUE
203317	SO4236	1	139	4413617	4415185	-	leuA	2-isopropylmalate synthase (NCBI ptt file)	0.4888	73	TRUE
203319	SO4238	1	139	4415682	4416266	+		TPR domain protein (NCBI ptt file)	0.4462	33	TRUE
203320	SO4239	1	139	4416254	4417468	-		ISSod3, transposase (NCBI ptt file)	0.4691	61	FALSE
203321	SO4240	1	139	4417647	4418807	+		hypothetical protein (NCBI ptt file)	0.4539	57	TRUE
203322	SO4241	1	139	4418789	4420612	-	recQ	ATP-dependent DNA helicase RecQ (NCBI ptt file)	0.4984	79	TRUE
203323	SO4242	1	139	4420864	4421328	+		conserved hypothetical protein (NCBI ptt file)	0.4903	16	TRUE
203324	SO4243	1	139	4421545	4422429	+	rarD	rarD protein (NCBI ptt file)	0.461	43	TRUE
203325	SO4244	1	139	4422473	4422991	-		hypothetical protein (NCBI ptt file)	0.4374	33	TRUE
203326	SO4245	1	139	4423096	4424433	-	argA	amino-acid acetyltransferase (NCBI ptt file)	0.4918	55	TRUE
203327	SO4246	1	139	4424738	4424911	-	rpmG	ribosomal protein L33 (NCBI ptt file)	0.3333	8	FALSE
203328	SO4247	1	139	4424918	4425154	-	rpmB	ribosomal protein L28 (NCBI ptt file)	0.4388	13	FALSE
203329	SO4248	1	139	4425276	4425953	-	radC	DNA repair protein RadC (NCBI ptt file)	0.4838	27	TRUE
203330	SO4249	1	139	4426076	4427302	+	dfp	DNA/pantothenate metabolism flavoprotein (NCBI ptt file)	0.5126	44	FALSE
203331	SO4250	1	139	4427303	4427761	+	dut	deoxyuridine 5'-triphosphate nucleotidohydrolase (NCBI ptt file)	0.512	15	TRUE
203332	SO4251	1	139	4427793	4428386	+		transcriptional regulator, TetR family (NCBI ptt file)	0.4461	27	TRUE
203333	SO4252	1	139	4428521	4430509	+		prolyl oligopeptidase family protein (NCBI ptt file)	0.4575	98	TRUE
203335	SO4254	1	139	4430777	4431427	+	folE	GTP cyclohydrolase I (NCBI ptt file)	0.4777	28	FALSE
203336	SO4255	1	139	4431516	4432163	-	pyrE	orotate phosphoribosyltransferase (NCBI ptt file)	0.4923	30	TRUE
203337	SO4256	1	139	4432337	4433050	-	rph	ribonuclease PH (NCBI ptt file)	0.4986	29	TRUE
203338	SO4257	1	139	4433260	4434123	+		conserved hypothetical protein TIGR00255 (NCBI ptt file)	0.4919	35	TRUE
203339	SO4258	1	139	4434306	4435187	+		site-specific recombinase, phage integrase family (NCBI ptt file)	0.4014	46	TRUE
203340	SO4259	1	139	4435220	4436422	-		ISSod4, transposase (NCBI ptt file)	0.4356	69	FALSE
203341	SO4260	1	139	4436455	4437174	+		conserved domain protein (NCBI ptt file)	0.4111	29	TRUE
203342	SO4261	1	139	4437386	4438036	+		hypothetical protein (NCBI ptt file)	0.4209	41	TRUE
203343	SO4262	1	139	4438417	4438914	-		hypothetical protein (NCBI ptt file)	0.4116	30	TRUE
203344	SO4263	1	139	4438911	4439615	-		conserved hypothetical protein (NCBI ptt file)	0.3915	40	TRUE
203345	SO4264	1	139	4439626	4441113	-	hsdS-2	type I restriction-modification system, S subunit (NCBI ptt file)	0.4214	89	TRUE
203346	SO4265	1	139	4441110	4442723	-	hsdM-2	type I restriction-modification system, M subunit (NCBI ptt file)	0.4901	69	TRUE
203347	SO4266	1	139	4442851	4443969	-		conserved hypothetical protein (NCBI ptt file)	0.4736	60	TRUE
203348	SO4267	1	139	4444274	4447840	-	hsdR-2	type I restriction-modification system, R subunit (NCBI ptt file)	0.4603	172	TRUE
203349	SO4268	1	139	4447966	4448232	+		ISSod2, transposase OrfA (NCBI ptt file)	0.4607	5	FALSE
203350	SO4269	1	139	4448226	4449041	+		ISSod2, transposase OrfB (NCBI ptt file)	0.4387	36	FALSE
203351	SO4270	1	139	4449220	4450101	+		hypothetical protein (NCBI ptt file)	0.4195	53	TRUE
370260	SO4275.1	1	139	4450419	4450853	+		hypothetical prophage Sf6-like integrase (NCBI ptt file)	0.4414	14	TRUE
10942754	SO_4271	99	139	4450964	4451218	+			0.4431	17	TRUE
370310	SO4275.3	1	139	4451215	4451286	-		hypothetical prophage Sf6-like integrase (NCBI ptt file)	0.4028	2	TRUE
370233	SO4275.4	1	139	4451489	4452493	+		hypothetical transposase (NCBI ptt file)	0.4706	46	FALSE
203352	SO4273	1	139	4452763	4453035	-		hypothetical protein (NCBI ptt file)	0.37	13	TRUE
203353	SO4274	1	139	4453208	4454011	-		undecaprenol kinase, putative (NCBI ptt file)	0.3259	67	TRUE
203354	SO4275	1	139	4454175	4454423	+		hypothetical protein (NCBI ptt file)	0.3735	15	TRUE
203355	SO4276	1	139	4454775	4455032	+		hypothetical protein (NCBI ptt file)	0.4419	13	TRUE
203356	SO4277	1	139	4455979	4456788	-		ISSod1, transposase OrfB (NCBI ptt file)	0.4568	39	FALSE
203357	SO4278	1	139	4456848	4457138	-		ISSod1, transposase OrfA (NCBI ptt file)	0.4364	9	FALSE
203358	SO4279	1	139	4457392	4458369	+		membrane protein, putative (NCBI ptt file)	0.453	54	FALSE
203359	SO4280	1	139	4458969	4459724	-		hypothetical protein (NCBI ptt file)	0.4524	38	TRUE
203360	SO4281	1	139	4460581	4461225	+		potassium uptake protein KtrA, putative (NCBI ptt file)	0.369	49	TRUE
203361	SO4282	1	139	4461229	4462593	+	ktrB	potassium uptake protein KtrB (NCBI ptt file)	0.3612	107	TRUE
203362	SO4283	1	139	4462599	4463657	+		apbE family protein (NCBI ptt file)	0.3541	77	TRUE
203363	SO4284	1	139	4463864	4465069	+		ISSod5, transposase (NCBI ptt file)	0.4793	58	FALSE
203364	SO4285	1	139	4465546	4465695	+		hypothetical protein (NCBI ptt file)	0.32	13	TRUE
203365	SO4286	1	139	4465816	4466643	-	motB	chemotaxis motB protein (NCBI ptt file)	0.3623	53	TRUE
203366	SO4287	1	139	4466648	4467382	-	motA	chemotaxis motA protein (NCBI ptt file)	0.3905	45	TRUE
203367	SO4288	1	139	4467552	4468184	-		exopolysaccharide synthesis protein, putative (NCBI ptt file)	0.3918	44	TRUE
203368	SO4289	1	139	4468437	4469186	-	pstB-2	phosphate ABC transporter, ATP-binding protein (NCBI ptt file)	0.408	36	TRUE
203369	SO4290	1	139	4469229	4470065	-	pstA	phosphate ABC transporter, permease protein (NCBI ptt file)	0.4182	55	TRUE
203370	SO4291	1	139	4470095	4470967	-	pstC	phosphate ABC transporter, permease protein (NCBI ptt file)	0.4273	50	TRUE
203371	SO4292	1	139	4471049	4471858	-	pstS	phosphate ABC transporter, periplasmic phosphate-binding protein (NCBI ptt file)	0.4111	44	TRUE
203372	SO4293	1	139	4472576	4472866	+		ISSod1, transposase OrfA (NCBI ptt file)	0.4399	9	FALSE
203373	SO4294	1	139	4472926	4473735	+		ISSod1, transposase OrfB (NCBI ptt file)	0.4568	39	FALSE
203374	SO4295	1	139	4473891	4474442	+		NAD(P)H dehydrogenase (quinone) (NCBI ptt file)	0.5054	24	TRUE
203375	SO4296	1	139	4474439	4475644	+		NupC family protein (NCBI ptt file)	0.4942	49	TRUE
203376	SO4297	1	139	4475715	4476440	+		uridine phosphorylase, putative (NCBI ptt file)	0.5372	32	TRUE
203377	SO4298	1	139	4476754	4477428	+		cyclic nucleotide binding protein, putative (NCBI ptt file)	0.5067	23	TRUE
203378	SO4299	1	139	4477614	4478246	+	cat	chloramphenicol acetyltransferase (NCBI ptt file)	0.4344	26	TRUE
203379	SO4300	1	139	4478972	4479781	-		ISSod1, transposase OrfB (NCBI ptt file)	0.4568	39	FALSE
203380	SO4301	1	139	4479841	4480131	-		ISSod1, transposase OrfA (NCBI ptt file)	0.4364	9	FALSE
203381	SO4302	1	139	4480919	4481587	+		conserved hypothetical protein (NCBI ptt file)	0.4888	26	TRUE
203382	SO4303	1	139	4481686	4482189	+		hypothetical protein (NCBI ptt file)	0.4921	25	TRUE
203383	SO4304	1	139	4482195	4482770	-		conserved hypothetical protein (NCBI ptt file)	0.5122	24	TRUE
203384	SO4305	1	139	4482896	4483618	-		HAD-superfamily hydrolase, subfamily IA, variant 1 family protein (NCBI ptt file)	0.4938	21	TRUE
203385	SO4306	1	139	4483618	4484517	-	xerC	integrase/recombinase XerC (NCBI ptt file)	0.4944	37	TRUE
203386	SO4307	1	139	4484559	4485179	-		conserved hypothetical protein (NCBI ptt file)	0.4686	30	TRUE
203387	SO4308	1	139	4485191	4486018	-	dapF	diaminopimelate epimerase (NCBI ptt file)	0.5121	29	FALSE
203388	SO4309	1	139	4486089	4487333	-	lysA	diaminopimelate decarboxylase (NCBI ptt file)	0.5221	44	TRUE
203389	SO4310	1	139	4487376	4487570	-		hypothetical protein (NCBI ptt file)	0.441	11	TRUE
203390	SO4311	1	139	4487644	4487967	+	cyaY	cyay protein (NCBI ptt file)	0.4691	11	TRUE
203391	SO4312	1	139	4488008	4490422	-		adenylate cyclase CyaA, putative (NCBI ptt file)	0.458	104	TRUE
203392	SO4313	1	139	4490624	4491556	+	hemC	porphobilinogen deaminase (NCBI ptt file)	0.508	38	FALSE
203393	SO4314	1	139	4491561	4492301	+	hemD	uroporphyrinogen-III synthase (NCBI ptt file)	0.4966	37	FALSE
203394	SO4315	1	139	4492362	4493606	+	hemX	hemX protein (NCBI ptt file)	0.4819	48	TRUE
203395	SO4316	1	139	4493603	4494769	+		hemY protein, putative (NCBI ptt file)	0.4576	49	TRUE
203396	SO4317	1	139	4495152	4503458	+		RTX toxin, putative (NCBI ptt file)	0.504	328	TRUE
203397	SO4318	1	139	4503564	4505744	+	rtxB	toxin secretion ATP-binding protein (NCBI ptt file)	0.4498	113	TRUE
203398	SO4319	1	139	4505665	4507119	+		HlyD family secretion protein (NCBI ptt file)	0.446	77	TRUE
203399	SO4320	1	139	4507146	4508561	+	aggA	agglutination protein (NCBI ptt file)	0.4576	67	TRUE
203400	SO4321	1	139	4508558	4509163	+		OmpA family protein (NCBI ptt file)	0.4488	30	TRUE
203401	SO4322	1	139	4509182	4509889	+		conserved hypothetical protein (NCBI ptt file)	0.428	36	TRUE
203402	SO4323	1	139	4509898	4511817	+		GGDEF domain protein (NCBI ptt file)	0.4313	95	TRUE
401155	SO_t097	5	139	4512002	4512078	-	tRNA-Pro-3	tRNA-Pro (RefSeq)	0.5714	3	FALSE
401154	SO_t098	5	139	4512132	4512208	-	tRNA-Pro-2	tRNA-Pro (RefSeq)	0.5714	3	FALSE
401153	SO_t099	5	139	4512224	4512299	-	tRNA-His-2	tRNA-His (RefSeq)	0.5526	2	FALSE
401152	SO_t100	5	139	4512352	4512428	-	tRNA-Arg-2	tRNA-Arg (RefSeq)	0.6364	2	FALSE
203403	SO4324	1	139	4512635	4515265	+		GGDEF domain protein (NCBI ptt file)	0.4447	144	TRUE
203404	SO4325	1	139	4515491	4517506	-	rep	ATP-dependent DNA helicase Rep (NCBI ptt file)	0.4861	90	FALSE
203405	SO4326	1	139	4517790	4518398	+		transcriptional regulator, TetR family (NCBI ptt file)	0.4269	26	TRUE
203406	SO4327	1	139	4518424	4519542	+		HlyD family secretion domain protein (NCBI ptt file)	0.4629	49	TRUE
370230	SO4327.1	1	139	4519556	4521445	+		hypothetical multidrug resistance protein (NCBI ptt file)	0.4963	79	TRUE
10942755	SO_4328	99	139	4521426	4522646	+			0.4717	62	TRUE
203407	SO4329	1	139	4522763	4523017	+		conserved hypothetical protein (NCBI ptt file)	0.4549	6	FALSE
203408	SO4330	1	139	4523186	4523518	+		conserved hypothetical protein (NCBI ptt file)	0.4715	17	TRUE
203409	SO4331	1	139	4523578	4523934	+		hypothetical protein (NCBI ptt file)	0.4762	19	FALSE
203410	SO4332	1	139	4523931	4525097	-		conserved hypothetical protein (NCBI ptt file)	0.4756	49	TRUE
203411	SO4333	1	139	4525333	4525860	+		hypothetical protein (NCBI ptt file)	0.4413	24	TRUE
203412	SO4334	1	139	4526146	4527507	+		inner membrane protein, putative (NCBI ptt file)	0.4772	70	TRUE
203413	SO4335	1	139	4527624	4528406	+		phosphatidylglycerophosphatase B, putative (NCBI ptt file)	0.4713	43	TRUE
203415	SO4337	1	139	4528777	4529277	+		transcriptional regulator, AsnC family (NCBI ptt file)	0.4731	22	TRUE
203417	SO4339	1	139	4529617	4530981	+		sodium-dependent transporter, putative (NCBI ptt file)	0.496	67	TRUE
203418	SO4340	1	139	4531068	4531943	-		conserved hypothetical protein (NCBI ptt file)	0.4783	37	TRUE
203419	SO4341	1	139	4532618	4533526	+		hypothetical protein (NCBI ptt file)	0.3531	64	TRUE
203420	SO4342	1	139	4534088	4534381	-		hypothetical protein (NCBI ptt file)	0.4898	8	TRUE
203421	SO4343	1	139	4534383	4535519	-		aminotransferase, class V (NCBI ptt file)	0.5224	36	TRUE
203422	SO4344	1	139	4535656	4537293	-	ilvA	threonine dehydratase (NCBI ptt file)	0.5281	57	TRUE
203423	SO4345	1	139	4537295	4539154	-	ilvD	dihydroxy-acid dehydratase (NCBI ptt file)	0.557	61	TRUE
203424	SO4346	1	139	4539233	4539493	-	ilvM	acetolactate synthase II, small subunit (NCBI ptt file)	0.4521	9	TRUE
203425	SO4347	1	139	4539490	4541148	-	ilvG	acetolactate synthase II, large subunit (NCBI ptt file)	0.5232	56	TRUE
203427	SO4349	1	139	4541742	4543220	-	ilvC	ketol-acid reductoisomerase (NCBI ptt file)	0.4915	52	TRUE
203428	SO4350	1	139	4543417	4544289	+	ilvY	transcriptional regulator ilvY (NCBI ptt file)	0.512	31	TRUE
203429	SO4351	1	139	4544347	4545663	-		CBS domain protein (NCBI ptt file)	0.4533	59	TRUE
370268	SO4351.1	1	139	4545835	4546095	+		amino acid ABC transporter protein (NCBI)	0.4406	15	TRUE
203431	SO4353	1	139	4546129	4546671	+		hypothetical protein (NCBI ptt file)	0.4291	37	TRUE
203432	SO4354	1	139	4546634	4546960	-		hypothetical Fe-S-cluster oxidoreductase (NCBI ptt file)	0.4709	17	TRUE
203433	SO4355	1	139	4547271	4547984	+		hypothetical protein (NCBI ptt file)	0.3165	51	TRUE
203434	SO4356	1	139	4548063	4550081	-		conserved domain protein (NCBI ptt file)	0.42	125	TRUE
203435	SO4357	1	139	4550380	4550997	-	dmsB-2	anaerobic dimethyl sulfoxide reductase, B subunit (NCBI ptt file)	0.4563	32	TRUE
203436	SO4358	1	139	4551016	4553604	-	dmaA-2	anaerobic dimethyl sulfoxide reductase, A subunit (NCBI ptt file)	0.4334	150	TRUE
203437	SO4359	1	139	4553623	4555593	-		outer membrane protein, putative (NCBI ptt file)	0.382	127	TRUE
203438	SO4360	1	139	4555605	4556519	-		decaheme cytochrome c (NCBI ptt file)	0.3989	42	TRUE
203439	SO4361	1	139	4556587	4557036	-		hypothetical protein (NCBI ptt file)	0.3644	26	TRUE
203440	SO4362	1	139	4557054	4557683	-		conserved hypothetical protein (NCBI ptt file)	0.3492	42	TRUE
203442	SO4364	1	139	4558251	4560317	+	recG	ATP-dependent DNA helicase RecG (NCBI ptt file)	0.5177	78	TRUE
203443	SO4365	1	139	4560496	4561389	+		hypothetical protein (NCBI ptt file)	0.4664	39	TRUE
203444	SO4366	1	139	4561760	4562500	+		conserved hypothetical protein (NCBI ptt file)	0.5074	29	TRUE
203445	SO4367	1	139	4562493	4563344	+		acyltransferase family protein (NCBI ptt file)	0.5094	36	TRUE
203446	SO4368	1	139	4563328	4563582	+		acyl carrier protein, putative (NCBI ptt file)	0.4275	12	TRUE
203447	SO4369	1	139	4563592	4563840	+		acyl carrier protein, putative (NCBI ptt file)	0.4418	8	TRUE
203448	SO4370	1	139	4563840	4564388	+		membrane protein, putative (NCBI ptt file)	0.4863	34	TRUE
